ADMIN,ISO_A3,FPU_ID,LSsum,PY5sum,PY5per,PY10sum,PY10per,PY25sum,PY25per,PY50sum,PY50per,PY100sum,PY100per,PY250sum,PY250per,PY500sum,PY500per,PY1000sum,PY1000per
United Republic of Tanzania,TZA,364,23008326,407327,0.017703461,489790,0.021287511,522991,0.022730511,575623,0.02501803,593157,0.025780102,615366,0.026745362,632601,0.027494438,648184,0.028171715
United Republic of Tanzania,TZA,385,2434170,15990,0.006568974,18752,0.007703653,21083,0.008661269,23541,0.009671058,25408,0.010438055,27731,0.011392384,28815,0.011837711,30975,0.012725077
United Republic of Tanzania,TZA,510,9848046,83383,0.008466959,106029,0.010766501,109174,0.011085854,120349,0.012220597,123068,0.012496692,125552,0.012748925,127562,0.012953026,130069,0.013207595
United Republic of Tanzania,TZA,539,6166026,129144,0.020944446,149838,0.024300579,157008,0.025463402,165527,0.026845005,169465,0.027483666,177741,0.02882586,181781,0.029481063,185433,0.030073341
United Republic of Tanzania,TZA,541,51934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,USA,5,122953,1364,0.01109367,1603,0.013037502,1674,0.013614959,1793,0.014582808,1804,0.014672273,1848,0.015030133,1918,0.015599457,1930,0.015697055
United States of America,USA,17,7385173,313388,0.042434754,429764,0.058192814,498870,0.067550212,514638,0.069685301,535021,0.07244529,561010,0.075964368,585736,0.079312428,596639,0.080788764
United States of America,USA,18,11596746,214216,0.018472078,266280,0.022961614,410789,0.035422782,423239,0.036496359,445410,0.038408188,476645,0.041101616,493006,0.042512443,507626,0.043773141
United States of America,USA,19,17199275,461569,0.026836538,606022,0.035235322,641762,0.037313317,745133,0.043323512,774764,0.045046317,804408,0.046769878,837765,0.048709321,863071,0.050180662
United States of America,USA,22,7583059,219741,0.028977883,285905,0.037703122,341803,0.045074554,350103,0.046169099,364651,0.048087586,379035,0.049984446,390945,0.051555052,398325,0.052528274
United States of America,USA,47,935251,194149,0.207590262,217745,0.232819853,224928,0.240500144,242868,0.25968216,252530,0.270013077,263836,0.28210181,268321,0.286897314,275609,0.294689875
United States of America,USA,85,20315,908,0.044696037,1415,0.069652966,1695,0.083435885,1936,0.09529904,1941,0.095545164,1987,0.0978095,1987,0.0978095,1989,0.09790795
United States of America,USA,86,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,USA,126,5184795,133714,0.025789641,195352,0.037677864,202785,0.039111479,206630,0.03985307,212100,0.040908078,217691,0.041986424,224461,0.043292165,225679,0.043527083
United States of America,USA,139,516242,56990,0.110393963,58483,0.113286017,58856,0.114008546,58987,0.114262303,59244,0.114760132,62522,0.121109867,62953,0.121944747,63627,0.123250336
United States of America,USA,141,7954,6,0.000754337,6,0.000754337,6,0.000754337,268,0.033693739,273,0.034322354,281,0.035328137,281,0.035328137,281,0.035328137
United States of America,USA,159,3403161,134772,0.039602005,182833,0.053724464,199066,0.058494441,212788,0.062526575,215182,0.063230038,223076,0.065549646,231064,0.067896876,240456,0.070656663
United States of America,USA,164,61377601,1230926,0.020054971,1340474,0.021839791,1409891,0.022970774,1479652,0.024107361,1560710,0.025428006,1648511,0.026858511,1717809,0.027987555,1803956,0.029391113
United States of America,USA,166,1935591,0,0,3,1.54991E-06,45863,0.023694572,47010,0.024287156,47027,0.024295939,47674,0.024630203,106192,0.05486283,106192,0.05486283
United States of America,USA,180,37945986,1147669,0.030244806,1294130,0.03410453,1468386,0.038696741,1569525,0.041362082,1660327,0.04375501,1864669,0.049140086,1986375,0.052347434,2078792,0.054782922
United States of America,USA,191,21511664,327534,0.015225879,388642,0.018066571,457855,0.021284035,501479,0.023311958,555763,0.025835426,639491,0.02972764,683107,0.031755191,742560,0.034518947
United States of America,USA,203,4829105,322885,0.066862286,404619,0.083787576,440922,0.091305118,462083,0.095687089,478152,0.099014621,490005,0.101469113,498423,0.103212293,502033,0.103959843
United States of America,USA,207,49010361,1273419,0.025982649,1495966,0.030523464,2503662,0.051084341,2640551,0.053877404,2764923,0.056415071,2977659,0.060755704,3103046,0.063314082,3191639,0.06512172
United States of America,USA,215,157531,1005,0.006379697,1005,0.006379697,3034,0.019259701,3034,0.019259701,3822,0.024261891,3822,0.024261891,4133,0.026236106,4191,0.026604287
United States of America,USA,429,77194,10354,0.134129596,10768,0.139492707,10827,0.140257015,10836,0.140373604,10849,0.140542011,10849,0.140542011,11497,0.148936446,12881,0.1668653
United States of America,USA,458,415,31,0.074698795,31,0.074698795,31,0.074698795,31,0.074698795,31,0.074698795,31,0.074698795,31,0.074698795,31,0.074698795
United States of America,USA,460,785062,46655,0.059428427,55412,0.07058296,76150,0.096998708,83165,0.105934308,85075,0.108367237,90617,0.115426552,92133,0.11735761,94803,0.120758615
United States of America,USA,474,2387111,139112,0.058276301,160691,0.067316099,173600,0.072723891,181157,0.075889642,186589,0.078165196,191793,0.080345237,196689,0.082396252,201156,0.084267552
United States of America,USA,475,4869686,102885,0.021127646,126575,0.025992436,138720,0.028486436,143335,0.029434136,146635,0.030111798,153417,0.031504495,162967,0.033465607,168655,0.03463365
United States of America,USA,476,17140853,582006,0.03395432,681669,0.039768674,759674,0.044319498,794533,0.046353177,815371,0.04756887,860543,0.050204211,884979,0.051629811,924106,0.053912486
United States of America,USA,477,5662455,127470,0.022511437,154291,0.027248075,180066,0.031799988,190233,0.033595499,199749,0.035276042,208860,0.036885061,217313,0.038377877,229388,0.040510344
United States of America,USA,478,2786385,30826,0.01106308,35587,0.012771745,41153,0.014769316,48924,0.017558234,56716,0.020354689,69225,0.024844018,78369,0.02812569,87096,0.031257705
United States of America,USA,479,29591380,1217725,0.041151342,1373821,0.046426392,1459415,0.049318923,1577965,0.053325158,1634262,0.055227637,1705399,0.057631614,1760766,0.059502666,1818944,0.061468711
United States of America,USA,480,8451075,184896,0.0218784,226524,0.026804164,252910,0.02992637,273607,0.032375408,292321,0.034589801,314597,0.037225678,336025,0.039761214,354851,0.041988859
United States of America,USA,481,2260370,36775,0.01626946,59119,0.026154568,75138,0.03324146,81073,0.035867137,88479,0.039143592,98362,0.043515885,105618,0.046725978,111328,0.049252114
United States of America,USA,493,6056992,1129567,0.186489763,1241110,0.204905339,1379914,0.227821665,1460229,0.241081547,1553985,0.256560517,1660819,0.274198645,1739231,0.287144345,1800249,0.297218322
United States Virgin Islands,VIR,237,102108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,URY,403,974019,13421,0.013778992,17321,0.017783021,22758,0.023365047,30093,0.030895701,35905,0.036862731,47119,0.048375853,60612,0.062228766,77689,0.079761278
Uruguay,URY,405,2332087,21770,0.009334986,22298,0.009561393,25795,0.011060908,26397,0.011319046,29236,0.012536411,30195,0.01294763,30772,0.013195048,35463,0.015206551
Uruguay,URY,561,7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US Naval Base Guantanamo Bay,-99,229,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,138,2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,142,3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,150,1114221,4143,0.003718293,7947,0.007132337,13710,0.012304561,48502,0.043529964,52321,0.046957471,62883,0.056436739,67238,0.0603453,77694,0.069729434
Uzbekistan,UZB,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,467,13567667,501047,0.036929488,671917,0.0495234,744440,0.054868682,788851,0.058141978,811606,0.059819127,847801,0.062486867,882561,0.06504884,917519,0.067625407
Uzbekistan,UZB,468,149753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,470,1016003,47177,0.046433918,56061,0.055177987,70060,0.068956489,92087,0.090636543,98948,0.097389476,107085,0.105398311,127076,0.125074434,138524,0.136342117
Uzbekistan,UZB,471,10964692,346562,0.031607089,424356,0.038702045,500693,0.045664119,534098,0.048710716,599917,0.05471353,644647,0.058792988,688085,0.062754613,737624,0.06727266
Uzbekistan,UZB,472,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,473,1625870,38393,0.023613819,81407,0.050069809,120775,0.074283307,122514,0.075352888,123675,0.076066967,125060,0.076918819,126389,0.077736227,127125,0.078188908
Vanuatu,VUT,379,4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,VUT,380,88337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,VUT,383,35956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,VUT,389,30343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,VUT,390,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vatican,VAT,167,15.94078695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela,VEN,30,8016332,238232,0.02971833,323688,0.040378567,372410,0.046456409,397982,0.049646397,447771,0.055857342,488236,0.060905162,510508,0.06368349,537468,0.067046624
Venezuela,VEN,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela,VEN,293,19501267,360312,0.018476338,470078,0.024104998,561085,0.02877172,631480,0.032381486,645314,0.033090876,687170,0.035237198,712763,0.036549574,731378,0.037504127
Venezuela,VEN,319,130917,14745,0.112628612,14864,0.113537585,14913,0.113911868,15298,0.116852662,15536,0.118670608,15675,0.11973235,15697,0.119900395,15724,0.120106632
Venezuela,VEN,326,8009,382,0.047696342,396,0.049444375,468,0.058434261,470,0.058683981,474,0.059183419,534,0.066674991,575,0.071794231,575,0.071794231
Venezuela,VEN,517,943,25,0.026511135,25,0.026511135,25,0.026511135,25,0.026511135,25,0.026511135,25,0.026511135,25,0.026511135,26,0.02757158
Venezuela,VEN,519,5423,1844,0.340033192,1853,0.34169279,1869,0.344643186,1923,0.354600774,1933,0.356444772,1990,0.36695556,2020,0.372487553,2374,0.437765075
Vietnam,VNM,28,15095706,4200961,0.278288475,5353666,0.354648269,6548133,0.433774545,7134790,0.472637053,7614703,0.504428412,7975656,0.528339383,8287417,0.54899168,8448238,0.559645107
Vietnam,VNM,225,31135334,4704865,0.15111015,5615498,0.180357725,7358519,0.236339813,7838983,0.251771283,8474898,0.272195506,9360452,0.300637597,9983930,0.32066237,10368045,0.332999318
Vietnam,VNM,232,3733543,562055,0.150541992,654171,0.175214535,759459,0.203415094,898528,0.240663627,950725,0.254644181,1003730,0.268841152,1085014,0.290612429,1123915,0.301031755
Vietnam,VNM,234,988649,148380,0.150083599,149034,0.150745108,149193,0.150905933,154749,0.156525723,159977,0.161813748,160626,0.162470199,165998,0.167903877,168747,0.170684439
Vietnam,VNM,288,487718,17278,0.035426209,69618,0.142742322,89986,0.18450416,97966,0.200866074,112932,0.231551839,120870,0.247827638,126694,0.259768965,129768,0.266071787
Vietnam,VNM,289,32057110,3018331,0.094154807,3416137,0.106564098,3790348,0.118237358,4062942,0.126740745,4356336,0.135892974,4632202,0.144498428,4838148,0.150922775,5137449,0.160259269
Vietnam,VNM,291,6753769,1628923,0.241187254,2084771,0.308682604,2529449,0.374524062,2780886,0.4117532,2934501,0.434498278,3126521,0.46292981,3285214,0.486426764,3358897,0.497336672
Western Sahara,ESH,199,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Sahara,ESH,226,595,0,0,0,0,1,0.001680672,1,0.001680672,1,0.001680672,9,0.01512605,9,0.01512605,9,0.01512605
Western Sahara,ESH,245,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Sahara,ESH,258,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen,YEM,251,7352,0,0,17,0.002312296,19,0.002584331,19,0.002584331,19,0.002584331,19,0.002584331,19,0.002584331,72,0.009793254
Yemen,YEM,253,1451307,643,0.000443049,4474,0.003082739,4474,0.003082739,4474,0.003082739,4474,0.003082739,5094,0.00350994,5096,0.003511318,5096,0.003511318
Yemen,YEM,268,23106317,203977,0.008827759,369920,0.016009475,416322,0.01801767,454305,0.019661506,487623,0.02110345,505031,0.021856837,520265,0.022516137,523270,0.022646188
Yemen,YEM,275,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen,YEM,276,52315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen,YEM,281,7262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,ZMB,31,17382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,ZMB,32,61772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,ZMB,33,9659340,128054,0.013257013,140875,0.01458433,158537,0.016412819,173088,0.017919237,182804,0.018925103,195863,0.020277058,216180,0.022380411,225907,0.023387416
Zambia,ZMB,35,205287,3809,0.018554511,5213,0.025393717,6460,0.03146814,7479,0.036431922,8325,0.040552982,9585,0.046690731,10629,0.051776294,11581,0.056413704
Zambia,ZMB,36,922,66,0.071583514,133,0.144251627,146,0.15835141,158,0.171366594,167,0.181127983,194,0.210412148,216,0.234273319,222,0.240780911
Zambia,ZMB,37,257768,1428,0.005539865,1428,0.005539865,1453,0.005636852,1700,0.006595078,1700,0.006595078,1753,0.006800689,1753,0.006800689,1819,0.007056733
Zambia,ZMB,38,512067,9223,0.018011315,10221,0.019960279,12976,0.025340434,13529,0.026420371,14952,0.029199304,16360,0.031948944,18314,0.035764851,18894,0.036897515
Zambia,ZMB,361,66541,504,0.007574278,504,0.007574278,589,0.008851685,589,0.008851685,589,0.008851685,614,0.009227394,614,0.009227394,656,0.009858583
Zambia,ZMB,531,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,ZMB,539,206761,1021,0.004938069,1116,0.005397536,1133,0.005479757,1872,0.009053932,2067,0.00999705,2100,0.010156654,2119,0.010248548,2164,0.01046619
Zambia,ZMB,541,2779200,54585,0.019640544,61604,0.022166091,65886,0.023706822,69222,0.024907168,71798,0.025834053,75368,0.027118595,80058,0.028806131,82358,0.029633708
Zimbabwe,ZWE,33,24405,111,0.004548248,111,0.004548248,111,0.004548248,342,0.014013522,342,0.014013522,343,0.014054497,343,0.014054497,346,0.014177423
Zimbabwe,ZWE,38,7994412,54422,0.006807505,61158,0.007650094,65025,0.008133806,69097,0.008643162,71981,0.009003914,75175,0.009403443,77932,0.009748309,80729,0.010098179
Zimbabwe,ZWE,41,171235,557,0.00325284,1684,0.009834438,2338,0.013653751,2540,0.014833416,3019,0.017630741,3180,0.01857097,3268,0.019084883,3343,0.019522878
Zimbabwe,ZWE,391,114480,1737,0.015172956,1737,0.015172956,1737,0.015172956,1737,0.015172956,1737,0.015172956,1737,0.015172956,1737,0.015172956,1737,0.015172956
Zimbabwe,ZWE,392,3146794,49258,0.015653392,54266,0.017244853,61773,0.019630456,64719,0.020566647,68447,0.021751344,72539,0.023051715,75926,0.024128049,79189,0.025164977
Zimbabwe,ZWE,399,1459526,12488,0.008556202,13540,0.009276984,13956,0.009562008,14235,0.009753166,14498,0.009933362,15064,0.010321159,15663,0.010731566,16476,0.011288596
